1971	Tropidopora	Hall, 1886	Tropidopora nana	Hall, 1886	1	430	not recognisable - Philips Ross 1961	
1972	Mongoloclema	Shishova, 1970	Mongoloclema ignotum	Shishova, 1970	1	431		
1973	Pseudoascopora	Goryunova, 1985	Pseudoascopora valentinae	Goryunova, 1985	1	441		
1974	Ipmorella	Goryunova, 1985	Ipmorella tobolensis	Goryunova, 1985	1	410		
1975	Rhombopora	Meek, 1872	Rhombopora lepidodendroides	Meek, 1872	1	432		
1976	Linotaxis	Bassler, 1952	Orthopora? magna	McNair, 1942	0	432	=Acanthoclema?	
1977	Nikiforovella	Nekhoroshev, 1948	Nikiforovella alternata	Nekhoroshev, 1948	1	433		
1978	Acanthoclema	Hall, 1886	Trematopora alternata	Hall, 1883	1	431	fam niki?	
1979	Streblotrypella	Nikiforova, 1948	Streblotrypa major	Ulrich, 1888	1	433		
1980	Rhabdomeson	Young & Young, 1874	Millepora gracilis/ Rhabdomeson progracile	Phillips, 1841/ Wyse Jackson & Bancroft, 1995	1	434		
1981	Orthopora	Hall, 1886	Trematopora regularis	Hall & Simpson, 1887	1	432		
1982	Nemataxis	Hall, 1886	Nemataxis fibrosus	Hall, 1886	1	434		
1983	Trematella	Hall, 1886	Trematella glomerata	Hall, 1886	1	434		
1984	Mediapora	Trizna, 1958	Mediapora injaensis	Trizna, 1958	1	440		
1985	Nicklesopora	Bassler, 1952	Rhombopora elegantula	Ulrich, 1884	1	443	?=Rhombopora? ZR1971	
1986	Bactropora	Hall & Simpson, 1887	Trematopora? granistriata	Hall, 1881	1	435		
1987	Petaloporella	Prantl, 1935	Petaloporella bohemica	Prantl, 1935	1	1021	?=Mitoclema (Termier)	
1988	Semicoscinium	Prout, 1859	Semicoscinium rhomboideum	Prout, 1859	1	500		
1989	Eosemicoscinium	Morozova, 1987	Semicoscinium pyramidatum	Kopajevich, 1975	1	500		
1990	Loculipora	Hall, 1885	Fenestella perforata	Hall, 1884	1	500		
1991	Isotrypa	Hall, 1885	Fenestella (Hemitrypa) conjunctiva	Hall, 1881	1	500		
1992	Reteporina	d'Orbigny, 1849	Retepora prisca	Goldfuss, 1826	1	500		
1993	Ignotrypa	Wass, 1969	Ignotrypa multivincula	Wass, 1969	1	500		
1994	Schischkatella	Vaschurova, 1960 (1964?)			1	500		
1995	Seriopora	Pocta, 1894	Seriopora petala	Pocta, 1894	0	500	=Reteporina	
1996	Speotrypa	Dessily & Krausel, 1963	Speotrypa couviniensis	Dessily & Krausel, 1963	1	500		
1997	Unitrypa	Hall, 1885	Fenestella (Hemitrypa) lata	Hall, 1883	1	500		
1998	Neoreteporina	Miller, 1962	Reteporina altaica	Nekhoroshev, 1956	1	500		
1999	Fenestrapora	Hall, 1885	Fenestrapora biperforata	Hall, 1885	1	521	Dunaeva & Morozova, 1975 (invalid)	
2000	Cyclopelta	Borneman, 1884	Cyclopelta winteri	Borneman, 1884	1	500		
2001	Ikelarchimedes	Ross, 1961	Ikelarchimedes warooensis	Ross, 1961	1	500		
2002	Mirifenestella	Morozova, 1974	Fenestella murengolensis	Shishova, 1970	1	521		
2003	Moorephylloporina	Bassler, 1952	Moorephylloporina typica	Bassler, 1952	1	501		
2004	Fenestella	Lonsdale, 1839	Fenestella subantiqua	d'Orbigny, 1852	1	501		
2005	Archaeofenestella	Miller, 1962	Fenestella rigidula	M'Coy, 1844	1	501		
2006	Hemitrypa	Phillips, 1841	Hemitrypa oculata	Phillips, 1841	1	501		
2007	Laxifenestella	Morozova, 1974	Fenestella sarytshevae	Shulga-Nesterenko, 1951	1	501		
2008	Exfenestella	Morozova, 1974	Fenestella erkovae	Schulga-Nesterenko, 1951	1	501		
2009	Penniretepora	d'Orbigny, 1849	Retepora pluma	Phillips, 1836	1	503		
2010	Helicopora	Claypole, 1881	Helicopora latispiralis	Claypole, 1881	1	501		
2011	Utropora	Pocta, 1894	Fenestella (Utropora) nobilis	Barrande in Pocta, 1894	1	501		
2012	Rectifenestella	Morozova, 1974	Fenestella medvedkensis	Schulga-Nesterenko, 1951	1	501		
2013	Hemitrypella	Nikiforova, 1941	Hemitrypella altaica	Nikiforova, 1941	1	501		check; Nekhoroshev MS (1948) Type species as H tubulosa in Sarycheva
2014	Fabifenestella	Morozova, 1974	Fenestella praevirgosa	Shulga-Nesterenko, 1951	1	501		
2015	Ptylopora	M'Coy, 1844	Ptylopora pluma	M'Coy, 1844	0	501	?	
2016	Spinofenestella	Termier & Termier, 1971	Fenestella spinulosa	Condra, 1902	1	501		
2017	Alternifenestella	Termier & Termier, 1971	Fenestella minor	Nikiforova, 1933	1	501		
2018	Minilya	Crockford, 1944	Minilya duplaris (=Fenestella horologia)	Crockford, 1944	0	501	=Fenestella query this	
2019	Phylloporina'	Ulrich, 1887	Retepora trentonensis (=Retepora fenestrata Hall, 1850)	Nicholson,1871	1	502		
2020	Ralfina	Lavrenteva, 1985	Phylloporina aluverensis	Mannil, 1958	1	514		
2021	Ralfinella	Lavrenteva, 1985	Pseudohornera? plana	Mannil, 1958	1	445		
2022	Pinnatoporella	Buttler, 1991	Ramipora hochstetteri var. carinata	Etheridge 1879	1	502	for Pinnatopora Shrubsole 1884, not Vine	
2023	Pseudohornera	Roemer, 1876	Retepora diffusa	Hall, 1852	1	502		
2024	Sardesonina	Bassler, 1952	Phylloporina corticosa	Ulrich, 1886	1	515		
2025	Alwynopora	Taylor & Curry, 1985	Alwynopora orodamnus	Taylor & Curry, 1985	1	502		
2026	Chasmatoporella	Nekhoroshev, 1936	Chasmatoporella metzi	Nekhoroshev, 1936	1	442	1932? in ZR; ceck Lavrentjeva 1985	
2027	Enallopora	d'Orbigny, 1849	Gorgonia perantiqua	Hall, 1847	1	513		
2028	Aluverina	Mannil, 1958	Aluverina multiporata	Mannil, 1958	1	502		
2029	Pushkinella	Lavrentjeva, 1979	Pushkinella mirabilis	Lavrentjeva, 1979	1	513		
2030	Chasmatopora	d'Orbigny, 1849/Eichwald, 1860	Retepora tenella	Eichwald, 1842	1	502	status?	
2031	Parachasmatopora	Morozova & Lavrentyeva, 1981	Parachasmatopora maennili	Morozova & Lavrentyeva, 1981	1	502		
2032	Hemibashkirella	Gorjunova, 1966	Hemibashkirella bifurcata	Gorjunova, 1966	1	502		
2033	Esthonioporina	Lavrentjeva, 1975	Polypora quadrata	Bekker, 1921	1	502		
2034	Arcanopora	Shrubsole & Vine, 1882	Glauconome distincta	Goldfuss, 1831	1	430	 Flustra? parallela Phillips. 1836 was invalid selection of type species in 1884; not=Sulcoretepora?	
2035	Austraphylloporina	Ross, 1961	Austraphylloporina cliefdenensis	Ross, 1961	1	502		
2036	Pesnastylus	Crockford, 1942	Pesnastylus humei	Crockford, 1942	1	442		
2037	Polyporella	Simpson, 1895	Fenestella fistulata	Hall, 1884	1	501		
2038	Polypora	McCoy, 1844	Polypora dendroides	McCoy, 1844	1	519		
2039	Anastomopora	Simpson, 1897	Fenestella cinctuta	Hall, 1884	1	501		
2040	Ptiloporina	Hall, 1885	Fenestella (Ptiloporina) conica	Hall & Simpson, 1887	1	503		
2041	Reteporidra	Nickles & Bassler, 1900	Reteporella undulata (=Fenestella perundata Hall, 1883)	Simpson, 1895	1	501		
2042	Ichthyorachis	McCoy, 1844	Ichthyorachis newenhami	McCoy, 1844	1	503		
2043	Arborocladia	Nekhoroshev, 1953 MS	Arborocladia tarkhanca	Nekhoroshev, 1953 MS	1	503	Arboricladia?; 1933 in Sarycheva	nomen nudum - Bassler;
2044	Fenestralia	Prout, 1858	Fenestralia sanctiludovici	Prout, 1858	1	519		
2045	Esthoniopora	Bassler, 1911	Esthoniopora communis	Bassler, 1911	1	550		
2046	Esthonioporella	Modzalevskaya, 1953	Esthonioporella crassimuralis	Modzalevskaya, 1953	1	550		
2047	Orbipora	Eichwald, 1856	Orbitulites distinctus	Eichwald, 1829	1	551		
2048	Nekhorosheviella	Modzalevskaya, 1953	Nekhorosheviella cribrosa	Modzalevskaya, 1953	1	551		
2049	Chondraulus	Duncan, 1939	Chondraulus granosus	Duncan, 1939	1	551		
2050	Dittopora	Dybowski, 1877	Dittopora clavaeformis	Dybowski, 1877	1	552		
2051	Hemiphragma	Ulrich, 1893	Batostoma irrasum	Ulrich, 1886	1	552	?1883 in Sarycheva 1960	
2052	Phragmopora	Vinassa de Regny, 1921	Hemiphragma multiporatum	Bassler, 1911	1	552		
2053	Pedrogopora	Buttler, 1991	Pedrogopora taylori	Buttler, 1991	1	553		
2054	Heterotrypa	Nicholson, 1879	Monticulipora frondosa	d'Orbigny, 1850	1	553		
2055	Stigmatella	Ulrich & Bassler, 1904	Stigmatella crenulata	Ulrich & Bassler, 1904	1	553		
2056	Dekayia	Milne Edwards & Haime, 1851	Dekayia aspera	Milne Edwards & Haime, 1851	1	553		
2057	Leioclema	Ulrich, 1882	Callopora punctata	Hall, 1858	1	554		
2058	Lioclemella	Foerste, 1895	Callopora ohioensis	Foerste, 1887	1	554		
2059	Paralioclema	Morozova, 1961	Paralioclema ninae	Morozova, 1961	1	554		
2060	Diplotrypa	Nicholson, 1879	Monticulipora (Diplotrypa) petropolitana	Nicholson, 1879	1	577	not Favosites petropolitanus Pander, see Astrova 1978	
2061	Hallopora	Bassler, 1911	Callopora elegantula	Hall, 1852	1	555		
2062	Calloporella	Ulrich, 1883	Calloporella harrisi (=Monticulipora (Heterotrypa) circularis James, 1862)	Ulrich, 1883	1	555		
2063	Tarphophragma	Karklins, 1984	Monotrypella multitabulata	Ulrich, 1886	1	555		
2064	Parvohallopora	Singh, 1979	Monticulipora ramosa	d'Orbigny, 1850	1	555		
2065	Trematopora	Hall, 1851	Trematopora tuberculosa	Hall, 1851	1	556		
2066	Trematoporina	Astrova, 1965	Trematopora intercludens	Astrova, 1955	1	556		
2067	Batostoma	Ulrich, 1882	Monticulipora (Heterotrypa) implicata	Nicholson, 1881	1	556		
2068	Neotrematopora	Morozova, 1961	Neotrematopora typica	Morozova, 1961	1	556	Astrova has as 1961	
2069	Minussina	Morozova, 1961	Minussina maculosa	Morozova, 1961	1	556		
2070	Armillopora	Yang & Hu, 1981	Armillopora sinensis	Yang & Hu, 1981	1	556		
2071	Bythopora	Miller & Dyer, 1878	Bythopora fruticosa (=Helopora dendrina James, 1878)	Miller & Dyer, 1878	1	557		
2072	Monticulipora	d'Orbigny, 1849	Ceriopora pustulosa	Michelin, 1846	1	50	=Ceriocava? needs checking	
2073	Prasopora	Nicholson & Etheridge, 1877	Prasopora grayi	Nicholson & Etheridge, 1877	1	559	?grayae, in Astrova	
2074	Peronopora	Nicholson, 1881	Chaetetes decipiens	Rominger, 1866	1	559	see Boardman & Utgaard, 1966	
2075	Homotrypa	Ulrich, 1882	Homotrypa curvata	Ulrich, 1882	1	559		
2076	Atactoporella	Ulrich, 1883	Atactoporella typicalis	Ulrich, 1883	1	559		
2077	Mesopora	Ehrenberg 1854			1	559		
2078	Diazipora	Vinassa de Regny, 1921	Mesotrypa milleporacea	Bassler, 1911	1	559		
2079	Amplexopora	Ulrich, 1882	Amplexopora cingulata	Ulrich, 1882	1	560		
2080	Anaphragma	Ulrich & Bassler, 1904	Anaphragma mirabile	Ulrich & Bassler, 1904	1	560		
2081	Halloporina	Bassler, 1913	Callopora crenulata	Ulrich, 1893	1	560		
2082	Discotrypa	Ulrich, 1882	Chaetetes elegans	Ulrich, 1879	1	560		
2083	Atactotoechus	Duncan, 1939	Atactotoechus typicus	Duncan, 1939	1	561		
2084	Cyphotrypa	Ulrich & Bassler, 1904	Leptotrypa acervulosa	Ulrich, 1893	1	561		
2085	Orbignyella	Ulrich & Bassler, 1904	Orbignyella sublamellosa	Ulrich & Bassler, 1904	1	561		
2086	Leptotrypa	Ulrich, 1883	Leptotrypa minima	Ulrich, 1883	1	561		
2087	Atactopora	Ulrich, 1879	Atactopora hirsuta	Ulrich, 1879	1	561		
2088	Anomalotoechus	Duncan, 1939	Anomalotoechus typicus	Duncan, 1939	1	561		
2089	Leptotrypella	Vinassa de Regny, 1921	Chaetetes barrandei	Nicholson, 1874	1	561		
2090	Paratrachytoechus	Hu, 1980	Paratrachytoechus guizhouensis	Hu, 1980	1	561		
2091	Multiphragma	Yang & Hu, 1982	Multiphragma multiseptatum	Yang & Hu, 1982	1	561		
2092	Sinoatactotoechus	Yang & Hu, 1981	Sinoatactotoechus hunanensis	Yang & Hu, 1981	1	561		
2093	Loxophragma	Boardman, 1960	Loxophragma lechrium	Boardman, 1960	1	561		
2094	Schulgina	Morozova, 1957	Schulgina nesterenkoae	Morozova, 1957	1	561		
2095	Triplopora	Troitskaya, 1970	Triplopora granulosa	Troitskaya, 1970	1	561		
2096	Eridotrypella	Duncan, 1939	Batostomella obliqua	Ulrich, 1890	1	562		
2097	Eostenopora	Duncan, 1939	Eostenopora picta	Duncan, 1939	1	562		
2098	Trachytoechus	Duncan, 1939	Trachytoechus typicus	Duncan, 1939	1	562		
2099	Eridocampylus	Duncan, 1939	Eridocampylus ulrichi	Duncan, 1939	1	562	Eridicampylus?	
2100	Microcampylus	Duncan, 1939	Microcampylus typicus	Duncan, 1939	1	562		
2101	Anisotrypa	Ulrich, 1883	Anisotrypa symmetrica	Ulrich, 1883	1	563		
2102	Diplostenopora	Ulrich & Bassler, 1912	Escharopora siluriana	Weller, 1903	1	563		
2103	Callocladia	Girty, 1911 (1910?)	Callocladia elegans	Girty, 1911	1	564		
2104	Dyscritella	Girty, 1911	Dyscritella robusta	Girty, 1911	1	565		
2105	Eodyscritella	Troitskaya, 1970	Eodyscritella clatrata	Troitskaya, 1970	1	565		
2106	Dyoidophragma	Duncan, 1939	Dyoidophragma typicale	Duncan, 1939	1	566		
2107	Petalotrypa	Ulrich, 1890	Petalotrypa compressa	Ulrich, 1890	1	567	1889 in Bassler in error?	
2108	Monotrypa	Nicholson, 1879	Chaetetes undulatus	Nicholson, 1875	1	560		
2109	Monotrypella	Ulrich, 1882	Monotrypella aequalis	Ulrich, 1882	1	560		
2110	Nicholsonella	Ulrich, 1890	Nicholsonella ponderosa	Ulrich, 1890	1	1022		
2111	Rhombotrypa	Ulrich & Bassler, 1904	Chaetetes quadratus	(Rominger, 1866)	1	560		
2112	Polyspinopora	Yang & Hu, 1982	Polyspinopora shaodongensis	Yang & Hu, 1982	1	561		
2113	Bimuropora	Key, 1990	Hallopora dubia	Loeblich, 1942	1	568		
2114	Champlainopora	Ross, 1970	Atactotoechus chazyensis	Ross, 1963	1	568	=Eridotrypa according to Astrova 1978	
2115	Aisenvergia	Dunaeva, 1964	Aisenvergia cylindrica	Dunaeva, 1964	1	569		
2116	Lamottopora	Ross, 1963	Lamottopora duncanae	Ross, 1963	1	569	=Trematopora according to Astrova, 1978	
2117	Eridotrypa	Ulrich, 1893	Eridotrypa mutabilis	Ulrich, 1893	1	569	Astrova  has E.mutabilis = Cladopora aedilis Eichwald, 1855	
2118	Newportopora	Ross, 1967	Newportopora typicalis	Ross, 1967	1	569	=Eridotrypa according to Astrova 1978	
2119	Polycylindricus	Boardman, 1960	Polycylindricus asphinctus	Boardman, 1960	1	569		
2120	Volnovachia	Dunaeva, 1964	Volnovachia distincta	Dunaeva, 1964	1	569		
2121	Astroviella	Pushkin,  1973	Trachypora porosa	Dybowski, 1877	1	570		
2122	Astroviellina	Pushkin,  1973	Astroviellina mukhovetskensis	Pushkin,  1973	1	570		
2123	Xenotrypa	Bassler, 1952	Fistulipora primaeva	Bassler, 1911	1	600		
2124	Hennigopora	Bassler, 1952	Callopora florida	Hall, 1852	1	600		
2125	Anolotichia	Ulrich, 1890	Anolotichia ponderosa	Ulrich, 1890	1	601		
2126	Lamtshinopora	Astrova, 1965	Lamtshinopora hirsuta	Astrova, 1965	1	601	Lamptshinopora in ZR	
2127	Profistulipora	Astrova, 1965	Profistulipora arctica	Astrova, 1965	1	601		
2128	Bythotrypa	Ulrich, 1893	Fistulipora? laxata	Ulrich, 1889	1	601		
2129	Scenellopora	Ulrich, 1882	Scenellopora radiata	Ulrich, 1882	1	601		
2130	Crassaluna	Utgaard, 1968	Crepipora epidermata	Ulrich, 1890	1	601		
2131	Altshedata	Morozova, 1959	Fistulipora belgebaschensis	Nekhoroshev, 1948	1	601		
2132	Revalopora	Vinassa de Regny, 1921	Stellipora revalensis	Dybowski, 1877	1	602	?=Stellipora	
2133	Constellaria	Dana, 1846	Constellaria constellata	Dana, 1849	1	602	see Utgaard, 1983	
2134	Rhinopora	Hall, 1851	Rhinopora verrucosa	Hall, 1852	1	603		
2135	Lichenalia	Hall, 1851	Lichenalia concentrica	Hall, 1852	1	603		
2136	Fistulipora	McCoy, 1849	Fistulipora minor (=Calamopora incrustans Phillips, 1836)	McCoy, 1849	1	604		
2137	Fistuliporella	Simpson, 1897	Lichenalia constricta	Hall, 1883	1	604		
2138	Eridopora	Ulrich, 1882	Eridopora macrostoma	Ulrich, 1882	1	604		
2139	Diamesopora	Hall, 1852	Diamesopora dichotoma	Hall, 1852	1	604		
2140	Pholidopora	Grubbs, 1939	Pholidopora concentrica	Grubbs, 1939	1	604	?	
2141	Duncanoclema	Bassler, 1952	Fistuliporella marylandica	Ulrich & Bassler, 1913	1	604		
2142	Cheilotrypa	Ulrich, 1884	Cheilotrypa hispida	Ulrich, 1884	1	604		
2143	Fistuliramus	Astrova, 1960	Fistuliramus sinensis	Astrova, 1960	1	604		
2144	Coelocaulis	Hall & Simpson, 1887	Callopora venusta	Hall, 1874	1	604		
2145	Buskopora	Ulrich, 1886	Buskopora dentata	Ulrich, 1886	1	604		
2146	Favicella	Hall & Simpson, 1887	Thallostigma inclusa	Hall, 1881	1	604		
2147	Fistuliphragma	Canu & Bassler, in Bassler, 1934	Fistulipora spinulifera	Rominger, 1866	1	604		
2148	Fistuliporidra	Simpson, 1897	Lichenalia tessellata	Hall & Simpson, 1887	1	604		
2149	Pinacotrypa	Ulrich in Miller, 1889	Fistulipora elegans	Rominger, 1866	1	604		
2150	Odontotrypa	Hall, 1886	Lichenalia alveata	Hall, 1883	1	604		
2151	Pileotrypa	Hall, 1886	Lichenalia denticulata	Hall, 1883	1	604	=Eridopora in Bassler	
2152	Lichenotrypa	Ulrich, 1886	Lichenotrypa cavernosa (=Lichenalia longispina Hall, 1883)	Ulrich, 1886	1	604		
2153	Selenopora	Hall, 1886	Lichenalia circincta	Hall, 1883	1	604		
2154	Kasakhstanella	Nekhoroshev, 1956	Kasakhstanella ramosa	Nekhoroshev, 1956	1	604		
2155	Fistulotrypa	Bassler, 1929	Fistulotrypa ramosa	Bassler, 1929	1	604		
2156	Cyclotrypa	Ulrich, 1896	Fistulipora communis	Ulrich, 1890	1	604		
2157	Cystiramus	Morozova, 1959	Cystiramus kondomensis	Morozova, 1959	1	604		
2158	Eofistulotrypa	Morozova, 1959	Eofistulotrypa manifesta	Morozova, 1959	1	604		
2159	Fistulocladia	Bassler, 1929	Fistulocladia typicalis	Bassler, 1929	1	604		
2160	Canutrypa	Bassler, 1952	Canutrypa francqana	Bassler, 1952	1	604		
2161	Prismopora	Hall, 1883	Prismopora triquetra	Hall, 1883	1	605		
2162	Ceramella	Hall & Simpson, 1887	Ceramella scidacea	Hall & Simpson, 1887	1	605		
2163	Coscinotrypa	Hall, 1886	Clathropora carinata	Hall, 1883	1	605		
2164	Phractopora	Hall, 1883	Phractopora cristata	Hall, 1883	1	605		
2165	Scalaripora	Hall, 1883	Scalaripora scalariformis	Hall, 1883	1	605		
2166	Botryllopora	Nicholson, 1874	Botryllopora socialis	Nicholson, 1874	1	606		
2167	Acrogenia	Hall, 1883	Acrogenia prolifera	Hall, 1883	1	607		
2168	Ptilocella	Simpson, 1897	Ptilodictya parallela	Hall & Simpson, 1887	1	607		
2169	Semiopora	Hall, 1883	Semiopora bistigmata	Hall, 1883	1	607		
2170	Stictocella	Simpson, 1897	Stictopora sinuosa	Hall, 1883	1	607		
2171	Taeniopora	Nicholson, 1874	Taeniopora exigua	Nicholson, 1874	1	607		
2172	Thamnotrypa	Hall & Simpson, 1887	Thamnopora divaricata	Hall, 1883	1	607		
2173	Dichotrypa	Ulrich in Miller, 1889	Fistulipora flabellum	Roemer, 1866	1	607	Bassler has a different type species	
2174	Cystodictya	Ulrich, 1882	Cystodictya ocellata	Ulrich, 1882	1	607		
2175	Ceramopora	Hall, 1851	Ceramopora imbricata	Hall, 1852	1	608		
2176	Acanthoceramoporella	Utgaard, 1968	Ceramoporella granulosa	Ulrich, 1890	1	615		
2177	Ceramoporella	Ulrich, 1882	Ceramoporella distincta	Ulrich, 1890	1	608		
2178	Papillalunaria	Utgaard, 1969	Crepipora spatiosa	Ulrich, 1893	1	608		
2179	Ceramophylla	Ulrich, 1893	Ceramophylla frondosa	Ulrich, 1893	1	608		
2180	Crepipora	Ulrich, 1882	Chaetetes venusta	Ulrich, 1878	1	608	see Spjeldnaes, 1963	
2181	Amsassipora	Yaroshinskaya, 1960	Amsassipora simplex	Yaroshinskaya, 1960	1	608	?trep or cyst?	
2182	Haplotrypa	Bassler, 1936	Haplotrypa typica	Bassler, 1936	1	608		
2183	Favositella	Etheridge & Foord, 1884	Favosites interpunctus	Quenstedt, 1878	1	608		
2184	Ganiella	Yaroshinskaya, 1968	Ganiella frequens	Yaroshinskaya, 1968	1	608		
2185	Isphairamella	Orlovski, 1964	Isphairamella crigeli	Orlovski, 1964	1	608		
2186	Cliotrypa	Ulrich & Bassler, 1929	Cliotrypa ramosa	Ulrich & Bassler, 1936	1	604		
2187	Strotopora	Ulrich in Miller, 1889	Strotopora foveolata	Ulrich, 1890	1	604		
2188	Cliocystiramus	Lu, 1983	Cliocystiramus typicus	Lu, 1983	1	604		
2189	Metelipora	Trizna, 1950	Metelipora monstrata	Trizna, 1950	1	564		
2190	Actinotrypa	Ulrich in Miller, 1889	Fistulipora peculiaris	Rominger, 1866	1	609		
2191	Actinotrypella	Goryunova, 1972	Actinotrypella mira	Goryunova, 1972	1	609		
2192	Epiactinotrypa	Kiseleva, 1973	Epiactinotrypa flosculosa	Kiseleva, 1973	1	609		
2193	Sulcoretepora	d'Orbigny, 1849	Flustra? parallela	Phillips, 1836	1	607		
2194	Filiramoporina	Fry & Cuffey, 1976	Filiramoporina kretaphilia	Fry & Cuffey, 1976	1	607		
2195	Meekopora	Ulrich in Miller, 1889	Fistulipora? clausa	Ulrich, 1884	1	605		
2196	Meekoporella	Moore & Dudley, 1944	Meekoporella dehiscens	Moore & Dudley, 1944	1	605		
2197	Evactinopora	Meek & Worthen, 1865	Evactinopora radiata	Meek & Worthen, 1865	1	605		
2198	Fistulamina	Crockford, 1947	Fistulamina inornata	Crockford, 1947	1	605	check F.malmoensis	
2199	Glyptopora	Ulrich, 1884	Coscinium plumosum	Prout, 1860	1	605		
2200	Volgia	Stuckenberg, 1905	Coscinium arborescens	Stuckenberg, 1895	1	605		
2201	Evactinostella	Crockford, 1957	Evactinopora crucialis	Hudleton, 1883	1	605		
2202	Hexagonella	Waagen & Wentzel, 1886	Hexagonella ramosa	Waagen & Wentzel, 1886	1	605		
2203	Goniocladella	Nekhoroshev, 1953	Goniocladella parallela	Nekhoroshev, 1953	0	610	=Ramipora, ZR1995/96; check spelling	
2204	Ramiporidra	Nikiforova, 1938	Ramiporidra uralica	Stuckenberg, 1895	0	610	=Ramipora (Wass); uralica is n.n.	
2205	Ramiporalia	Shulga-Nesterenko, 1933	Ramiporalia dichotoma	Shulga-Nesterenko, 1933	1	610		
2206	Ramipora	Toula, 1875	Ramipora hochstetteri	Toula, 1875	1	610		
2207	Goniocladia	Etheridge, 1876	Carinella cellulifera	Etheridge, 1873	1	610		
2208	Ramiporella	Shulga-Nesterenko, 1933	Ramiporella asymmetrica	Shulga-Nesterenko, 1933	1	610		
2209	Liguloclema	Crockford, 1957	Liguloclema typicalis	Crockford, 1957	1	611		
2210	Etherella	Crockford, 1957	Etherella porosa	Crockford, 1957	1	611		
2211	Paleocrisidia				1	31		
2212	Ptiloporella	Hall, 1885	Fenestella (Ptiloporella) laticrescens	Hall & Simpson, 1887	1	501		
2213	Permofenestella	Morozova, 1974	Fenestella labuensis	Morozova, 1970	1	521		
2214	Flexifenestella	Morozova, 1974	Fenestella eichwaldi	Stuckenberg, 1885	1	501		
2215	Ignotifenestella	Morozova, 1974	Fenestella tshernyshinensis	Schulga-Nesterenko, 1951	1	521		
2216	Cavernella	Morozova, 1974	Fenestella dvinensis	Schulga-Nesterenko, 1951	1	521	referred to Fenestraporidae by Xia	
2217	Levifenestella	Miller, 1961	Levifenestella maeve	Miller, 1961	0	501		
2218	Australofenestella	Engel, 1979	Fenestrellina malchi	Crockford, 1949	1	501		
2219	Archimedes	Owen, 1838	Fenestella (Archimedes) wortheni	Hall, 1856	1	501		
2220	Pseudounitrypa	Nekhoroshev, 1926	Pseudounitrypa sibirica	Nekhoroshev, 1926	1	500		
2221	Lyroporella	Simpson, 1895	Fenestella (Lyropora) quincuncialis	Hall, 1857	0	501	=Lyropora	
2222	Lyropora	Hall, 1857	Fenestella (Lyropora) quincuncialis	Hall, 1857	1	501		
2223	Dictyoretmon	Whitfield, 1909	Dictyoretmon burlingtonensis	Whitfield, 1909	1	501	1904? in Sarycheva; ?=Lyropora	
2224	Ptilofenestella	Tavener-Smith, 1965	Ptilofenestella carrickensis	Tavener-Smith, 1965	1	501		
2225	Kazarchimedes	Plamenskaja, 1964	Kazarchimedes kalbensis	Plamenskaja, 1964	1	501		
2226	Lyrocladia	Schulga-Nesterenko, 1930	Lyrocladia permica	Schulga-Nesterenko, 1930	1	501		
2227	Sphragiopora	Ulrich, 1890	Sphragiopora parasitica	Ulrich, 1890	1	501	juvenile fenestellids?	
2228	Fenesteverta	Elias, 1957	Fenesteverta nicklesi	Elias, 1957	1	501		
2229	Protoretepora	Koninck, 1876	Fenestella ampla	Lonsdale, 1844	1	501		
2230	Australopolypora	Engel, 1979	Polypora palenensis	Crockford, 1949	1	501		
2231	Wjatkella	Morozova, 1970	Wjatkella permiana	Morozova, 1970	1	501		
2232	Fenestellata				1	501		
2233	Hinganotrypa	Romantchuk & Kiseleva, 1968	Hinganotrypa conspecta	Romantchuk & Kiseleva, 1968	1	501		
2234	Kingopora	Morozova, 1970	Gorgonia ehrenbergi	Geinitz, 1846	1	501		
2235	Kallodictyon	Morozova, 1981	Kallodictyon perforatum	Morozova, 1981	1	502		
2236	Bashkirella	Nikiforova, 1939	Bashkirella ornata	Nikiforova, 1939	1	502	Bashkiriella?	
2237	Chainodictyon	Foerste, 1887	Chainodictyon laxum	Foerste, 1887	1	516		
2238	Rhombocladia	Rogers, 1900	Rhombocladia delicata	Rogers, 1900	1	502		
2239	Acanthocladia	King, 1849	Keratophytes anceps	Schlotheim, 1820	1	503		
2240	Diploporaria	Nickles & Bassler, 1900	Glauconome (Diplopora) marginalis	Young & Young, 1875	1	503		
2241	Thamniscus	King, 1849	Thamniscus perplexus pro Thamniscus dubius King 1949 non Schlotheim	Ernst, 2004	1	503		
2242	Matherocladia	Bassler, 1953	Dictyocladia triseriata	Mather, 1915	0	506	=Matheropora; ?	?misprint in Sarycheva, 1960, not Bassler, 1953
2243	Matheropora	Bassler, 1953	Dictyocladia triseriata	Mather, 1915	1	506		
2244	Lanarkopora	Graham, 1975	Synocladia carbonaria	Etheridge, 1873	0	503	=Septopora; ZR1986	
2245	Eulyra	Plamenskaja, 1983	Eulyra typica	Plamenskaja, 1983	1	503		
2246	Kalvariella	Morozova, 1970	Kalvariella typica	Morozova, 1970	1	503		
2247	Septatopora	Engel, 1975	Polypora pustulosa	Crockford, 1949	1	505		
2248	Septopora	Prout, 1859	Septopora cestriensis	Prout, 1859	1	506		
2249	Pseudoseptopora	Shishova, 1957	Pseudoseptopora crassa	Shishova, 1957	1	506		
