294	CATENICELLIDAE	Busk, 1852	8	1		Colonies erect, flexible, jointed, anchored by rhizoids; internodes normally of one to three autozooids, with cuticular connecting tubes. Zooid calcification typically smooth gymnocyst; frontal area may include a costal field, a group of windows, or be imperforate. Marginal kenozooids, or pore-chambers, usually with a window over a calcified gymnocyst with communication pores, sometimes elongate (vittae). Distal kenozooids may be elongate and pointed. Orifice D-shaped, or with proximal margin concave or sinuate. Central frontal pore opening to compensation space present in few species. Avicularia single or paired, disto-lateral, or absent. Brooding zooids with enlarged ovicells developed in several ways; either at a branch termination, in line with an autozooid, or as one of a group of two or three autozooids.	1	269		
295	POLLICIPORIDAE	Moyano, 2000	8	1			1	253		
296	PROSTOMARIIDAE	MacGillivray, 1895	8	1			1	391		
297	PACIFICINCOLIDAE	Liu & Liu, 1999	8	1		Colony encrusting or encrusting-erect, orifice subcircular, with wide shallow sinus, Peristome distinct, with proximal raised umbo, and a small circular opening (ascus?) between the umbo and the orifice. Frontal wall uniformly perforate and granulated. Avicularia rare, usually absent. Ovicell hyperstomial, prominent, with imperforate frontal.	0	362		
298	SAVIGNYELLIDAE	Levinsen, 1909	8	1		Colony erect, thinly calcified, with delicate branches, arising from a creeping base. Zooids uniserial, alternating with cuticular joints, elongated and tapering proximally, with a porous gymnocystal frontal and terminal orifice. Sessile avicularia and oral spines sometimes present. Ovicells small, porous. (after Gordon, 1989).	1	272		
299	ACROPORIDAE	Canu, 1913	8	0	=Porinidae		1	350		
300	PASYTHEIDAE	Davis, 1934	8	1		Colony thinly calcified, formed by uniserial chains of creeping, stolonate zooids, which give rise to erect, sometimes nodal stems.  Zooids in triads or pairs, elongated with an almost terminal orifice, frontal gymnocystal. Avicularia,  spines and ovicells absent. (after Gordon, 1984 and Cook, 1985).	1	279		
301	GEMELLARIIDAE	Vigneaux, 1949	8	0	=Pasytheidae		0	279		
302	EUTHYRISELLIDAE	Bassler, 1953	8	1		Colony encrusting or erect, weakly calcified, flexible and often flustrine. All calcified walls of zooids are interior walls, and extrazooidal coeloms are present basally or marginally. The frontal shield is lepralioid, and the hypostegal coelom extends partially below the calcification. Avicularia and ovicells are rare. Brooding zooids with enlarged orifices and interior ovisacs are usually present. (after Cook & Chimonides 1981).	1	394		
303	LIRIOZOIDAE	Levinsen, 1909	8	0	=Pasytheidae		0	279		
304	CALWELLIIDAE	MacGillivray, 1887	8	1		Colony flexible, thinly calcified, erect, bushy, anchored by rhizoids. Zooids paired, back-to-back, expanded distally, tubular proximally, and inserted between previously budded zooids. Orifice large, with spinous processes and a proximal ascopore. Avicularia absent; ovicell large, prominent, with a calcified entooecium and membranous ectooecium. (after Gordon, 1989).	1	377		
305	ONCHOPORIDAE	Busk, 1884	8	0	=Margarettidae		0	359		
306	SCLERODOMIDAE	Levinsen, 1909	8	1		Colony erect, rooted, subcircular in cross section, not bilamellar. Zooids in two, to many longitudinal series, facing mainly on one aspect; zooidal boundaries obscured by continuous secondary calcification. Frontal wall regularly porous, the pores in longitudinal sulci where the wall is thicker. Secondary orifice subtriangular to circular, with one or more peristomial avicularia often concealed. Ovicell visible as a bulge in younger zooids, later concealed, opening into the peristome. Uniporous mural septula present (Gordon, 1988).	1	328		
307	CELLARINELLIDAE	Moyano, 1970	8	0	=SCLERODOMIDAE		1	328		
308	TEUCHOPORIDAE	Neviani, 1895 (Phylact)	8	1			1	369		
309	FOVEOLARIIDAE	Gordon & Winston, 2005	0	1			0	167		
310	MAMILLOPORIDAE	Canu & Bassler, 1927	8	1			1	396		
311	BATOPORIDAE	Neviani, 1901	8	1			1	421		
312	ORBITULIPORIDAE	Canu & Bassler, 1923	8	0	=Batoporidae		0	421		
313	BRYOBACULIDAE	Rosso, 2002	8	1			0	348		
314	SIPHONICYTARIDAE	Harmer, 1957	8	1		Colony erect, branched, arising from an erect ancestrula, well calcified, sometimes massive, often anchored by rhizoids. Zooids with lepralioid frontal shields, marginal areolae and an ascopore, orifice with a peristome. Secondary calcification producing raised, anastomosing septal ridges over the branch surface. Avicularia usually small, adventitious, oral or sutural. Ovicells unknown, inferred to be peristomial. (after Bock & Cook, 2001).	1	395		
315	BIPORIDAE	Gregory, 1893	8	1	=Conescharellinidae	Colony small, well calcified, free-living, anchored by an extrazooidal peduncle or by rhizoids, conical, leaf-like or star-shaped. All zooids budded by reversed frontal budding from a binary complex of rhizoid plus ancestrula. Zooid frontal shield lepralioid, with marginal pores, orifice often central. The sinuate, proximal side of the orifice appears to be directed away from the ancestrular area. Avicularia numerous, rigidly patterned. Ovicell delicate, prominent, hyperstomial. (after Cook & Chimonides?, Gordon & d'Hondt).	0	420		
316	CONESCHARELLINIDAE	Levinsen, 1909	8	0	=Biporidae	Colony small, well calcified, free-living, anchored by an extrazooidal peduncle or by rhizoids, conical, leaf-like or star-shaped. All zooids budded by reversed frontal budding from a binary complex of rhizoid plus ancestrula. Zooid frontal shield lepralioid, with marginal pores, orifice often central. The sinuate, proximal side of the orifice appears to be directed away from the ancestrular area. Avicularia numerous, rigidly patterned. Ovicell delicate, prominent, hyperstomial. (after Cook & Chimonides?, Gordon & d'Hondt).	1	420		
317	OSTHIMOSIIDAE	Jullien, 1888	8	0	=Celleporidae		0	411		
318	URCEOLIPORIDAE	Bassler, 1936	8	1		Colony erect, branching, biserial, unjointed or jointed, basally rooted. Zooids cryptocystidean, back to back, each communicating with three others dorsally. Orifice with sinus and oral processes, with or without condyles. No avicularia present. Articulated spines absent. Ovicells prominent or recumbent, or absent and zooids dimoprhic. (Gordon 1988)	1	390		
319	COLATOOECIIDAE	Winston, 2005	0	1			0	410		
320	BUCHNERIIDAE ?	Harmer, 1957	8	1			0	309		
321	HIPPOZEUGOSELLIDAE		8	0	uncertain		0	425		
322	SCORIOPORIDAE	Gordon, 2002	8	1		Colony erect, bilamellar or cylindrical, branching. Zooids whorled or in quincunx, spiraminate or bispiraminate. Colony surface densely foraminate, the foramina corresponding to peristomes, frequently obvious, as well as spiraminal pores and the expression of areolar-septular pore canals, some of the latter being loci for small or large avicularia with crossbars. Primary frontal shield comprising a costal field of relatively few, large costae; spiraminal tube(s) opening at distal end of costal field or at base of peristome. Ovicells, where seen, opening into base of peristome. (Gordon, 2002)	0	263		
323	SALICORNARIIDAE	Busk, 1852	8	0	=Cellariidae		1	214		
324	ACTISECIDAE	Harmer, 1957	8	1			1	367		
325	ESCHARINIDAE	Tilbrook, 2006	8	1		Colony encrusting to erect. Frontal shield cryptocystidean, evenly perforated with small pores and/or marginal pores (areolae). Primary orifice with a narrow proximomedial sinus. Oral spines present or absent. Avicularia adventitious or interzooidal, developed from pore chambers originating at the basal lamina, mandibles varying in size and shape. Ovicell hyperstomial or deeply immersed, imperforate, generally closed by maternal operculum. Basal pore chambers present. Ancestrula tatiform. (Tilbrook 2006)	1	362		
326	PHYLACTELLIDAE	Canu & Bassler, 1917	8	0	=Smittinidae		0	383		
327	PHYLACTELLIPORIDAE	Bassler, 1953	8	0	=Romancheinidae?		0	314		
328	CABEREIDAE	Busk, 1852	8	0	=Candidae		0	186		
329	OTOPORIDAE	Lang, 1916	8	0			0	250		
330	CTENOPORIDAE	Lang, 1916	8	0			0	250		
331	ANDRIOPORIDAE	Lang, 1916	8	0			0	250		
332	CALPIDOPORIDAE	Lang, 1916	8	0			0	250		
334	TORQUATELLIDAE	Tilbrook, 2006	0	1			0	415		
335	PEEDEESELLIDAE	Taylor & McKinney, 2006	8	1			0	317		
336	THORACOPORIDAE	Lang, 1916	8	0			0	250		
337	LAGYNOPORIDAE	Lang, 1916	8	0			0	250		
338	PELMATOPORIDAE	Lang, 1916	8	0			0	250		
339	TARACTOPORIDAE	Lang, 1916	8	0			0	250		
340	DISHELOPORIDAE	Lang, 1916	8	0			0	250		
341	RHACHEOPORIDAE	Lang, 1916	8	0			0	250		
342	DITAXIPORINIDAE	Cheetham, 1963	8	1		Colony erect, attached by basal rhizoids, jointed, internodes thinly calcified, alternating with cuticular nodes. Zooids biserial, facing one way, with an extensive frontal shield formed by a gymnocyst or fused costal spines. Opesia small. Dorsal surface sometimes covered by a large pore-chamber. Avicularia frontal and basal, adventitious. Ovicell, when present, hyperstomial, with an endooecial frontal area. (after Gordon & Braga, 1994).	0	269		
343	TREMOSCHIZODINIDAE	Vigneaux, 1949	8	0	Valid in Taylor		0	345		
344	EXOCHELLIDAE	Bassler, 1935	8	1	=Romancheinidae?		1	316		
345	MACROECIIDAE	Canu, 1918	1	0	=Multisparsidae		0	16		
346	CEIDAE	d'Orbigny, 1852	1	0	=Semiceidae		0	39		
347	MONTICULIPORIDAE*	Bassler, 1934	1	0	=Cavidae		0	56		
348	CERIOCAVIDAE	Canu & Bassler, 1922	1	0	=Cavidae		0	56		
349	ASCOSOECIIDAE	Canu, 1919	1	0	=Petaloporidae		0	45		
350	PRASOPORIDAE	Simpson, 1897	5	0	=Mesotrypidae??		0	610		
351	CALLOPORIDAE*	Ulrich, 1890	5	0	=Halloporidae		0	605		
352	SULCORETEPORIDAE	Bassler, 1935	2	0	=Cystodictyonidae?		0	657		
353	BIFLUSTRIDAE	d'Orbigny, 1852	8	0	=Membraniporidae		0	155		
354	HINCKSINIDAE	Canu & Bassler, 1927	8	0	=Flustridae		0	171		
355	SYNAPTACELLIDAE	Maplestone, 1911?	8	0	=Candidae		0	186		
356	COTHURNICELLIDAE	Bassler, 1935	8	0	=Chlidoniidae		0	208		
357	GEMELLARIADAE	Busk, 1852	8	0	=Eucrateidae (Gordon)		0	154		
358	ACAMARCHISIDAE	d'Orbigny, 1852	8	0	=Bugulidae		0	179		
359	CELLULARIADAE	Busk, 1852	8	0	=Bugulidae		0	179		
360	BICELLARIADAE	Busk, 1852	8	0	=Bugulidae		0	179		
361	ELLISINIDRIDAE	Vigneaux, 1949	8	0	=Calloporidae		0	161		
362	ELLISININAE	Vigneaux, 1949	8	0	=Calloporidae		0	161		
363	OGIVALININAE	Vigneaux, 1949	8	0	=Calloporidae		0	161		
364	RETEPORIDAE	Smitt, 1868	8	0	=Phidoloporidae		0	419		
365	SERTELLIDAE	Jullien, 1903	8	0	=Phidoloporidae		0	419		
366	RHYNCHOZOONINAE	Vigneaux, 1949	8	0	=Phidoloporidae		0	419		
367	SCHIZORETEPORINAE	Gregory, 1893	8	0	=Phidoloporidae		0	419		
368	HIPPOPORININAE	Bassler, 1935	8	0	=Phidoloporidae/Bitectiporidae		0	419		
369	MUCRONELLINAE	MacGillivray, 1887	8	0	=Escharell/Romancheinidae?		0	315		
370	ESCHARELLIDAE	Levinsen, 1909	8	0	=Romancheinidae?		1	315		
371	PERISTOMELLAE	Canu & Bassler, 1917	8	0	=Exochell/Romancheinidae?		0	315		
372	LAGENICELLIDAE	Banta & Santagata, 1996	8	0	=Teuchoporidae		0	369		
373	HEMICYCLOPORINAE	Vigneaux, 1949	8	0	=Escharell/Romancheinidae		0	315		
374	PLEUROLYRULINAE	Bassler, 1953	8	0	=Romancheinidae?		0	314		
375	PERISTOMELLIDAE	Kluge, 1962	8	0	=Exochell/Romancheinidae?		0	315		
376	 pending		8	0			0	0		
377	MYAGROPORIDAE	Lang , 1916	8	0			0	250		
378	FRANCOPORINAE	Lang, 1916	8	0			0	250		
379	OPISTHORNITHOPORINAE	Lang, 1916	8	0			0	250		
380	KELESTOMINAE	Lang, 1922	8	0			0	250		
381	PELMATOPORINAE	Lang, 1916	8	0			0	250		
382	TRICEPHALOPORINAE	Lang, 1922	8	0			0	250		
383	DIACANTHOPORINAE	Lang, 1922	8	0			0	250		
384	CASTANOPORINAE	Lang, 1916	8	0			0	250		
385	PNICTOPORINAE	Lang, 1922	8	0			0	250		
386	ACORANIIDAE	López-Fé, 2006	8	1			1	346		22/06/2008
400	RHINIDICTYIDAE	Ulrich, 1893	6	1	Crypt		0	504		
401	STICTOPORELLIDAE	Nickles & Bassler, 1900	6	1			0	505		
402	VIRGATELLIDAE	Astrova, 1965	6	1			0	506		
403	ESCHAROPORIDAE	Karklins, 1983	6	1			0	501		
404	PTILODICTYIDAE	Zittel, 1880	6	1			0	500		
405	INTRAPORIDAE	Simpson, 1897	6	1			0	502		
406	GOLDFUSSITRYPIDAE	Gorjunova, 1985	6	1			0	520		
407	MAYCHELLIDAE	Gorjunova, 1985	6	1			0	521		
408	MAYCHELLINIDAE	Gorjunova, 1985	5	1			0	639		
409	STREBLOTRYPIDAE	Ulrich, 1890	6	0	=Hyphasmoporidae (Blake)		0	526		
410	STREBLASCOPORIDAE	Gorjunova, 1985	6	1			0	517		
411	NEMATOPORELLIDAE	???	6	1	Cheil/Crypt (see ZR1985, Primorella)		0	541		
412	PHAENOPORINAE	Astrova, 1965	6	1			0	507		
427	PALESCHARIDAE	Miller, 1889	6	1	Status?, not in Taylor 1993		0	542		
428	NEMATOPORIDAE	Gorjunova, 1985	6	1			0	527		
429	NEMATOTRYPIDAE	Spjeldnaes, 1984	6	1	?order ; also Gorjunova, 1985?		0	528		
430	ARTHROSTYLIDAE	Ulrich, 1882	6	1	Ulrich, 188?		0	511		
431	HYPHASMOPORIDAE	Vine, 1886	6	1			0	516		
432	RHOMBOPORIDAE	Simpson, 1895	6	1			0	512		
433	NIKIFOROVELLIDAE	Gorjunova, 1975	6	1			0	514		
434	RHABDOMESIDAE	Vine, 1884	6	1			0	510		
435	BACTROPORIDAE	Simpson, 1897	6	1			0	513		
436	PHRAGMOPHERIDAE	Gorjunova, 1969	6	1			0	503		
437	NUDYMIELLIDAE	Gorjunova, 1985	6	0	=Nikiforovellidae?		0	529		
438	SCEPTROPORINAE	Gorjunova, 1992	6	0	=Hyphasmoporidae		0	516		
439	TAMAROCLEMIDAE	Gorjunova, 1992	6	1			0	533		
440	MEDIAPORIDAE	Gorjunova, 1985	6	0	=Rhabdomesidae?		0	523		
441	PSEUDOASCOPORIDAE	Gorjunova, 1985	6	1			0	515		
442	ARCANOPORIDAE	Vine, 1884	6	1		? Mentioned in ZR1986	0	540		
443	NICKLESOPORIDAE	Gorjunova, 1985	6	1	also in ZR1988/89 raised to family, Yang et al 1988		0	524		
444	FLABELLOTRYPIDAE	Dzik, 1992	6	1		Fan-like expanding encrusting colonies with double (free)-walled zooids opening their peristomes in a narrow zone at the distal end. External walls imporous, with distinct growth lines, pores in internal walls may communicate between adjacent zooids. (Dzik, 1992)	0	539		
445	KIELCEPORIDAE	Dzik, 1992	6	1		Ancestrula attached to the substrate with its side, transformed into a more or less conical initial part of the colony with well developed external skeleton and the common bud resticted to its distal end. Narrow colony branches usually with peristomes opening on one side: no axial zone or joints. (Dzik, 1992)	0	538		
446	HELOPORINAE	Gorjunova, 1985	6	1	in Streblotrypidae		0	526		
447	MOYERELLINAE	Gorjunova, 1985	6	1	in Nematotrypidae		0	528		
448	PRIMORELLINAE	Gorjunova, 1985	6	1	in Nematoporellidae?		0	541		
449	HELOCLEMINAE	Gorjunova, 1985	6	1	in Nematoporidae		0	527		
450	SAFFORDOTAXINAE	Gorjunova, 1985	6	1	in Rhomboporidae		0	512		
451	NICKLESOPORINAE	Gorjunova, 1985	0	1	In Goldfussitrypidae		0	520		
500	SEMICOSCINIIDAE	Morozova, 1987	3	1	Fenestrida		0	550		
501	FENESTELLIDAE	King, 1849	3	1	King, 1850 in Taylor		0	551		
502	PHYLLOPORINIDAE	Ulrich, 1890	3	1			0	553		
503	ACANTHOCLADIIDAE	Zittel, 1880	3	1	Check if Zittel or Ulrich		0	554		
504	FENESTRALIIDAE	Morozova, 1963	3	1			0	555		
505	SEPTATOPORIDAE	Engel, 1975	3	1			0	556		
506	SEPTOPORIDAE	Morozova, 1962	3	1			0	557		
507	PTYLOPORIDAE	Gorjunova, 1992	3	1			0	559		
508	LYROPORINAE	Gorjunova, 1992	3	1			0	558		
509	MIRIFENESTELLIDAE	Gorjunova, 1992	3	0	=Fenestellidae?		0	551		
510	HEMITRYPIDAE	Dunaeva & Morozova, 1975	3	0	=Fenestellidae?		0	551		
511	PERMOFENESTELLIDAE	Gorjunova, 1992	3	0	=Fenestellidae?		0	551		
512	RETEPORINIDAE	Dunaeva & Morozova, 1975	3	0	=Semicosciniidae?		0	550		
513	ENALLOPORIDAE	Miller, 1889	3	1	Miller, 1889 in Taylor		0	560		
514	RALFINIDAE	Lavrentjeva, 1985	3	1			0	561		
515	SARDESONINIDAE	Lavrentjeva, 1985	3	1			0	562		
516	CHAINODICTYONIDAE	Nickles & Bassler, 1900	3	1			0	563		
517	CHASMATOPORIDAE	Schulga-Nesterenko, 1955	3	0	?status		0	565		
518	ADMIRATELLIDAE	Morozova, 1992	3	1			0	564		
519	POLYPORIDAE	Vine, 1884, not Termier & Termier, 1971	3	1			0	552		
520	CARNOCLADIIDAE	Ernst, 2001	3	1			0	566		
521	FENESTRAPORIDAE	Xia, 2002	3	1			0	567		
550	ESTHONIOPORIDAE	Vinassa de Regny, 1921	5	1	Trepost		0	600		
551	ORBIPORIDAE	Astrova, 1978	5	1			0	601		
552	DITTOPORIDAE	Vinassa de Regny, 1921	5	1			0	602		
553	HETEROTRYPIDAE	Ulrich, 1890	5	1			0	603		
554	LEIOCLEMIDAE		5	1			0	604		
555	HALLOPORIDAE	Bassler, 1911	5	1			0	605		
556	TREMATOPORIDAE	Miller, 1889	5	1			0	607		
557	BYTHOPORIDAE	Miller, 1889	5	0	=Batostomellidae		0	608		
558	MONTICULIPORIDAE	Nicholson, 1881	5	1			0	609		
559	MESOTRYPIDAE	Astrova, 1965	5	1			0	610		
560	AMPLEXOPORIDAE	Miller, 1889	5	1			0	611		
561	ATACTOTOECHIDAE	Duncan, 1939	5	1			0	612		
562	ERIDOTRYPELLIDAE	Morozova, 1960	5	1			0	613		
563	ANISOTRYPIDAE	Dunaeva & Morozova, 1967	5	1			0	614		
564	CRUSTOPORIDAE	Dunaeva & Morozova, 1967	5	1			0	615		
565	DYSCRITELLIDAE	Dunaeva & Morozova, 1967	5	1			0	619		
566	STENOPORIDAE	Waagen & Wentzel, 1886	5	1			0	620		
567	ULRICHOTRYPELLIDAE	Romantchuk, 1967	5	1			0	622		
568	BIMUROPORIDAE	Key, 1990	5	1			0	624		
569	AISENVERGIIDAE	Dunaeva, 1964	5	1			0	625		
570	HEMIERIDOTRYPIDAE	Pushkin, 1973	5	1			0	626		
571	GIRTYPORIDAE	Morozova, 1966	5	1			0	627		
572	STENOPORELLIDAE	Kiseleva, 1982	5	1			0	628		
573	CYCLOPORIDAE	Ulrich, 1890	5	1			0	629		
574	ARAXOPORIDAE	Morozova, 1970	5	1			0	630		
575	ASTRALOCHOMIDAE	Ross, 1988	5	1			0	631		
576	HELENOPORIDAE	Ross, 1988	5	1			0	632		
577	DIPLOTRYPIDAE	Vinassa de Regny, 1921	5	0	? status		0	606		
578	DIANULITIDAE	Vinassa de Regny, 1921	5	0	? status		0	633		
579	NIPPONOSTENOPORIDAE	Xia, 1987	5	0	=Stenoporidae?		0	620		
580	ZOZARIELLIDAE	Zagorsek, 1993	5	1	trep		0	635		
581	BATOSTOMELLIDAE	Miller, 1889	5	1	status? OK in Butler & Cuffey 1997		0	634		
582	STEREOTOECHIDAE	Yang, Hu & Xia, 1988	5	1	in Taylor		0	637		
583	PSEUDOCAMPYLIDAE	Xia, 1997	5	1			0	606		
584	PHRAGMOPORIDAE	Pushkin, 1987	5	1			0	636		
585	RALFIMARTITIDAE	Gorjunova, 2005	5	1			0	638		
586	MISHULGELLIDAE	Gorjunova, 2001	5	1			0	616		
600	XENOTRYPIDAE	Utgaard, 1983	2	1	Cystopor.		0	650		
601	ANOLOTICHIIDAE	Utgaard, 1968	2	1			0	651		
602	CONSTELLARIIDAE	Ulrich, 1896	2	1	Ulrich 1890? (Bassler)		0	652		
603	RHINOPORIDAE	Miller, 1889	2	1			0	653		
604	FISTULIPORIDAE	Ulrich, 1882	2	1			0	654		
605	HEXAGONELLIDAE	Crockford, 1947	2	1			0	655		
606	BOTRYLLOPORIDAE	Miller, 1889	2	1			0	656		
607	CYSTODICTYONIDAE	Ulrich, 1884	2	1			0	657		
608	CERAMOPORIDAE	Ulrich, 1882	2	1			0	658		
609	ACTINOTRYPIDAE	Simpson, 1897	2	1			0	662		
610	GONIOCLADIIDAE	Waagen & Pichl, 1885	2	1	also intr. by Nikiforova, 1938		0	664		
611	ETHERELLIDAE	Crockford, 1957	2	1			0	665		
612	REVALOTRYPIDAE	Gorjunova, 1985	2	1			0	666		
613	CREPIPORINAE	Yaroshinskaya, 1966	2	1	SF of Ceramoporidae		0	661		
614	HINACLEMINAE	Gorjunova, 1996	2	1	SF of Revalotrypidae		0	668		
615	ACANTHOCERAMOPORELLIDAE	Pushkin, 2002	2	1			0	660		
640	TIMANODICTYIDAE	Morozova, 1966	6	1			0	519		
641	WORTHENOPORIDAE	Ulrich, 1893	6	1	CHECK?crypt, 507; 6		0	507		
642	MURENGOLOCLEMIDAE	Gorjunova, 1994	6	1			0	669		
650	CRISTATELLIDAE	Allman, 1856	9	1			1	700		
651	LOPHOPODIDAE	Rogick, 1935	9	1			1	701		
652	FREDERICELLIDAE	Hyatt, 1868	9	1			1	702		
653	PLUMATELLIDAE	Allman, 1856	9	1			1	703		
654	PECTINATELLIDAE	Lacourt, 1968	9	1			1	704		
655	Unplaced Phylactolaemate		9	1			0	705		
656	STEPHANELLIDAE	Lacourt, 1968	9	1			0	706		
700	LOBOSOECIIDAE	Canu & Bassler, 1922	1	1			0	62		
800	COENITIDAE		1	0	Valid family?		0	1002		
801	SELENOPORIDAE		2	0	Valid family?		0	654		
802	HOMOTRYPIDAE	Vinassa de Regny, 1921	5	0	Status?, trep?		0	610		
803	MONOTRYPIDAE	Vinassa de Regny, 1921	5	0	Status?		0	611		
805	NICHOLSONELLIDAE	Vinassa de Regny, 1921	5	0	Status?		0	640		
806	REVALOPORINAE	Vinassa de Regny, 1921	5	0	Status?		0	652		
997	Not Bryozoan		0	1			0	1002		
998	Unrecognisable genera		0	0			0	1001		
999	Obsolete		10	0			0	1000		
1000	Unplaced Ctenostome		7	0			0	149		
1001	Unplaced Cheil 1		8	0			0	157		
1002	Unplaced Cheil 2		8	0			0	160		
1003	Unplaced Cheil 3		8	0			0	163		
1004	Unplaced Cheil 4		8	0			0	178		
1005	Unplaced Cheil 5		8	0			0	181		
1006	Unplaced Cheil 6		8	0			0	197		
1007	Unplaced Cheil 7		8	0			0	199		
1008	Unplaced Cheil 8		8	0			0	249		
1009	Unplaced Cheil 9		8	0			0	266		
1010	Unplaced Cheil 10		8	0			0	274		
1011	Unplaced Cheil 11		8	0			0	299		
1012	Unplaced Cheil 12		8	0			0	304		
1013	Unplaced Cheil 13		8	0			0	342		
1014	Unplaced Cheil 14		8	0			0	374		
1015	Unplaced Cheil 15		8	0			0	385		
1016	Unplaced Cheil 16		8	0			0	386		
1017	JACULINIDAE	Zabala, 1986	8	1			1	388		
1018	Unplaced Cheil 18		8	0			0	393		
1019	Unplaced Cheil 19		8	0			0	409		
1020	Unplaced Cheil 20		8	0			0	416		
1021	Unplaced Cryptostome		6	0			0	543		
1022	Unplaced Trepostome		5	0			0	641		
1023	Unplaced Cyclostome		1	0			0	70		
1024	Unplaced Cystoporate		2	0			0	670		
1025	Unplaced Fenestrid		3	0			0	575		
387	CHIPLONKARINIDAE	Taylor & Gordon, 2007	8	1			0	158	8/11/2008	8/11/2008
